Date,Store,Product,Region,Promotion,Holiday,Sales
2023-04-10,Store_4,Product_F,West,0,0,218.72
2023-04-10,Store_9,Product_H,North,0,0,234.73
2023-04-10,Store_7,Product_B,East,0,0,215.8
2023-04-10,Store_8,Product_G,West,1,0,193.56
2023-04-10,Store_8,Product_C,West,1,0,346.44
2023-04-10,Store_10,Product_D,South,0,0,229.46
2023-04-10,Store_8,Product_F,West,0,0,170.74
2023-04-11,Store_3,Product_G,East,0,0,203.13
2023-04-11,Store_9,Product_F,North,0,0,242.13
2023-04-11,Store_8,Product_H,West,0,0,242.43
2023-04-11,Store_3,Product_C,East,0,0,264.71
2023-04-11,Store_10,Product_D,South,0,0,247.27
2023-04-11,Store_10,Product_B,South,0,0,297.83
2023-04-11,Store_10,Product_C,South,0,0,137.08
2023-04-11,Store_8,Product_G,West,0,0,244.76
2023-04-11,Store_7,Product_F,East,0,0,198.22
2023-04-11,Store_1,Product_F,North,0,0,212.38
2023-04-11,Store_6,Product_C,South,0,0,204.35
2023-04-12,Store_5,Product_D,North,1,0,334.63
2023-04-12,Store_4,Product_D,West,1,0,236.98
2023-04-12,Store_1,Product_F,North,0,0,236.89
2023-04-12,Store_9,Product_D,North,0,0,243.3
2023-04-12,Store_8,Product_C,West,0,0,215.57
2023-04-12,Store_6,Product_G,South,0,0,123.85
2023-04-12,Store_1,Product_B,North,0,0,244.58
2023-04-12,Store_10,Product_H,South,1,0,325.91
2023-04-12,Store_9,Product_G,North,0,0,179.97
2023-04-12,Store_10,Product_G,South,0,0,208.24
2023-04-12,Store_2,Product_B,South,0,0,199.86
2023-04-12,Store_2,Product_F,South,0,0,179.4
2023-04-12,Store_7,Product_D,East,0,0,211.58
2023-04-12,Store_5,Product_C,North,0,0,212.08
2023-04-12,Store_1,Product_C,North,0,0,211.24
2023-04-12,Store_2,Product_E,South,0,0,175.91
2023-04-13,Store_7,Product_H,East,1,0,273.53
2023-04-13,Store_5,Product_C,North,1,0,272.82
2023-04-13,Store_9,Product_E,North,0,0,262.63
2023-04-13,Store_4,Product_H,West,0,0,240.62
2023-04-13,Store_9,Product_F,North,0,0,186.22
2023-04-13,Store_1,Product_A,North,0,0,225.72
2023-04-13,Store_9,Product_A,North,0,0,194.0
2023-04-13,Store_10,Product_D,South,0,0,172.5
2023-04-13,Store_1,Product_B,North,0,0,260.95
2023-04-13,Store_2,Product_B,South,0,0,174.01
2023-04-13,Store_3,Product_H,East,0,0,165.02
2023-04-13,Store_3,Product_F,East,0,0,247.71
2023-04-13,Store_4,Product_E,West,0,0,162.89
2023-04-13,Store_5,Product_B,North,1,0,337.57
2023-04-13,Store_9,Product_B,North,0,0,155.51
2023-04-13,Store_3,Product_E,East,0,0,161.42
2023-04-13,Store_4,Product_F,West,1,0,173.95
2023-04-13,Store_9,Product_G,North,0,0,236.92
2023-04-13,Store_6,Product_C,South,0,0,238.84
2023-04-14,Store_10,Product_F,South,0,0,204.59
2023-04-14,Store_9,Product_C,North,0,0,184.01
2023-04-14,Store_7,Product_B,East,0,0,157.84
2023-04-14,Store_1,Product_A,North,0,0,180.62
2023-04-14,Store_7,Product_H,East,0,0,115.92
2023-04-14,Store_3,Product_A,East,0,0,176.28
2023-04-14,Store_8,Product_B,West,0,0,204.66
2023-04-14,Store_9,Product_H,North,0,0,155.91
2023-04-14,Store_1,Product_G,North,0,0,213.27
2023-04-14,Store_4,Product_G,West,0,0,208.26
2023-04-14,Store_1,Product_H,North,0,0,241.42
2023-04-14,Store_8,Product_A,West,1,0,251.08
2023-04-14,Store_6,Product_E,South,0,0,162.24
2023-04-14,Store_2,Product_A,South,0,0,187.43
2023-04-14,Store_3,Product_B,East,0,0,156.76
2023-04-14,Store_3,Product_E,East,0,0,267.69
2023-04-14,Store_9,Product_F,North,0,0,254.63
2023-04-15,Store_2,Product_E,South,0,0,158.71
2023-04-15,Store_6,Product_F,South,0,0,217.95
2023-04-15,Store_4,Product_A,West,0,0,319.99
2023-04-15,Store_8,Product_C,West,0,0,264.95
2023-04-15,Store_2,Product_G,South,0,0,311.85
2023-04-15,Store_3,Product_F,East,0,0,202.12
2023-04-15,Store_9,Product_B,North,0,0,326.66
2023-04-15,Store_10,Product_G,South,0,0,281.71
2023-04-15,Store_7,Product_H,East,1,0,331.06
2023-04-15,Store_6,Product_E,South,0,0,249.65
2023-04-15,Store_5,Product_D,North,0,0,253.52
2023-04-15,Store_9,Product_C,North,0,0,271.67
2023-04-15,Store_4,Product_G,West,0,0,272.03
2023-04-15,Store_10,Product_C,South,0,0,270.38
2023-04-15,Store_3,Product_D,East,0,0,236.98
2023-04-16,Store_6,Product_D,South,0,0,169.48
2023-04-16,Store_2,Product_G,South,0,0,212.1
2023-04-16,Store_4,Product_E,West,0,0,336.38
2023-04-16,Store_1,Product_F,North,0,0,231.96
2023-04-16,Store_6,Product_F,South,0,0,227.59
2023-04-16,Store_7,Product_B,East,1,0,288.38
2023-04-16,Store_2,Product_B,South,0,0,191.52
2023-04-16,Store_6,Product_A,South,0,0,195.88
2023-04-16,Store_7,Product_E,East,1,0,255.79
2023-04-16,Store_10,Product_B,South,0,0,264.38
2023-04-16,Store_9,Product_A,North,0,0,281.87
2023-04-16,Store_2,Product_C,South,0,0,248.61
2023-04-16,Store_9,Product_C,North,1,0,297.01
2023-04-16,Store_6,Product_B,South,0,0,270.74
2023-04-16,Store_1,Product_E,North,1,0,254.31
2023-04-17,Store_6,Product_F,South,1,0,263.23
2023-04-17,Store_3,Product_F,East,0,0,192.35
2023-04-17,Store_2,Product_E,South,0,0,184.15
2023-04-17,Store_9,Product_C,North,0,0,216.18
2023-04-17,Store_10,Product_F,South,0,0,292.61
2023-04-17,Store_5,Product_C,North,1,0,296.6
2023-04-17,Store_5,Product_F,North,0,0,172.44
2023-04-17,Store_4,Product_A,West,0,0,139.07
2023-04-17,Store_5,Product_G,North,0,0,201.61
2023-04-17,Store_4,Product_C,West,0,0,200.88
2023-04-17,Store_9,Product_G,North,0,0,230.73
2023-04-17,Store_7,Product_F,East,0,0,220.28
2023-04-17,Store_1,Product_F,North,0,0,213.03
2023-04-17,Store_7,Product_B,East,0,0,267.52
2023-04-17,Store_3,Product_H,East,0,0,213.97
2023-04-17,Store_8,Product_H,West,0,0,184.6
2023-04-18,Store_10,Product_G,South,0,0,157.38
2023-04-18,Store_10,Product_B,South,0,0,265.12
2023-04-18,Store_4,Product_C,West,0,0,176.78
2023-04-18,Store_6,Product_A,South,0,0,152.54
2023-04-18,Store_7,Product_H,East,0,0,181.98
2023-04-18,Store_4,Product_B,West,0,0,233.56
2023-04-18,Store_4,Product_E,West,0,0,197.89
2023-04-18,Store_10,Product_H,South,0,0,155.95
2023-04-18,Store_1,Product_E,North,1,0,281.25
2023-04-18,Store_5,Product_G,North,0,0,208.72
2023-04-18,Store_8,Product_D,West,0,0,201.23
2023-04-18,Store_8,Product_B,West,0,0,206.25
2023-04-18,Store_9,Product_C,North,0,0,248.09
2023-04-18,Store_3,Product_D,East,0,0,197.93
2023-04-18,Store_2,Product_B,South,0,0,239.76
2023-04-18,Store_8,Product_F,West,0,0,259.7
2023-04-18,Store_1,Product_D,North,0,0,256.04
2023-04-19,Store_5,Product_E,North,0,0,241.77
2023-04-19,Store_7,Product_A,East,0,0,157.81
2023-04-19,Store_7,Product_C,East,0,0,199.49
2023-04-19,Store_4,Product_D,West,0,0,214.79
2023-04-19,Store_8,Product_H,West,0,0,216.39
2023-04-19,Store_8,Product_E,West,0,0,226.72
2023-04-19,Store_4,Product_B,West,0,0,163.79
2023-04-19,Store_5,Product_F,North,0,0,231.85
2023-04-20,Store_10,Product_D,South,0,0,124.83
2023-04-20,Store_2,Product_D,South,1,0,178.54
2023-04-20,Store_4,Product_H,West,0,0,214.31
2023-04-20,Store_10,Product_F,South,0,0,210.8
2023-04-20,Store_6,Product_A,South,0,0,212.98
2023-04-20,Store_7,Product_D,East,0,0,216.29
2023-04-20,Store_9,Product_G,North,0,0,234.46
2023-04-20,Store_6,Product_E,South,0,0,244.38
2023-04-20,Store_7,Product_A,East,0,0,197.43
2023-04-20,Store_7,Product_G,East,0,0,171.98
2023-04-20,Store_4,Product_E,West,0,0,226.04
2023-04-20,Store_4,Product_B,West,0,0,184.38
2023-04-20,Store_8,Product_F,West,1,0,241.28
2023-04-20,Store_1,Product_B,North,0,0,187.05
2023-04-20,Store_8,Product_G,West,0,0,200.1
2023-04-20,Store_8,Product_B,West,0,0,209.22
2023-04-20,Store_5,Product_C,North,0,0,235.51
2023-04-20,Store_9,Product_C,North,0,0,223.45
2023-04-20,Store_3,Product_H,East,0,0,226.52
2023-04-21,Store_7,Product_G,East,0,0,180.06
2023-04-21,Store_3,Product_G,East,0,0,250.59
2023-04-21,Store_5,Product_A,North,0,0,238.5
2023-04-21,Store_3,Product_B,East,0,0,180.36
2023-04-21,Store_6,Product_C,South,1,0,243.52
2023-04-21,Store_9,Product_A,North,0,0,151.22
2023-04-21,Store_6,Product_B,South,0,0,215.5
2023-04-21,Store_10,Product_D,South,0,0,192.6
2023-04-21,Store_6,Product_E,South,0,0,156.26
2023-04-21,Store_3,Product_F,East,0,0,211.9
2023-04-21,Store_10,Product_H,South,0,0,172.35
2023-04-21,Store_2,Product_H,South,0,0,199.65
2023-04-21,Store_4,Product_D,West,0,0,215.25
2023-04-22,Store_10,Product_H,South,0,0,179.51
2023-04-22,Store_8,Product_C,West,0,0,348.17
2023-04-22,Store_3,Product_C,East,0,0,253.6
2023-04-22,Store_7,Product_H,East,0,0,217.68
2023-04-22,Store_6,Product_D,South,0,0,202.5
2023-04-22,Store_5,Product_C,North,1,0,414.39
2023-04-22,Store_7,Product_E,East,0,0,261.28
2023-04-22,Store_5,Product_F,North,0,0,227.04
2023-04-22,Store_8,Product_H,West,0,0,264.92
2023-04-22,Store_2,Product_F,South,0,0,252.18
2023-04-22,Store_8,Product_D,West,0,0,216.05
2023-04-22,Store_10,Product_B,South,0,0,233.17
2023-04-22,Store_10,Product_A,South,0,0,248.52
2023-04-22,Store_1,Product_D,North,0,0,230.97
2023-04-22,Store_5,Product_B,North,0,0,231.03
2023-04-22,Store_6,Product_G,South,0,0,237.1
2023-04-23,Store_8,Product_D,West,1,0,339.36
2023-04-23,Store_3,Product_D,East,0,0,250.4
2023-04-23,Store_4,Product_D,West,0,0,252.82
2023-04-23,Store_10,Product_D,South,0,0,242.7
2023-04-23,Store_1,Product_G,North,0,0,334.81
2023-04-23,Store_2,Product_D,South,0,0,213.69
2023-04-23,Store_9,Product_G,North,0,0,298.14
2023-04-23,Store_8,Product_H,West,0,0,292.79
2023-04-23,Store_7,Product_A,East,0,0,282.62
2023-04-23,Store_4,Product_H,West,0,0,236.2
2023-04-23,Store_5,Product_H,North,0,0,362.21
2023-04-23,Store_9,Product_C,North,0,0,224.75
2023-04-23,Store_9,Product_B,North,0,0,345.55
2023-04-23,Store_6,Product_C,South,1,0,258.08
2023-04-23,Store_8,Product_G,West,0,0,264.93
2023-04-23,Store_2,Product_E,South,1,0,302.99
2023-04-24,Store_7,Product_C,East,0,0,248.79
2023-04-24,Store_6,Product_D,South,0,0,172.03
2023-04-24,Store_2,Product_D,South,0,0,210.97
2023-04-24,Store_3,Product_E,East,1,0,230.93
2023-04-24,Store_4,Product_F,West,0,0,236.12
2023-04-24,Store_8,Product_E,West,0,0,245.11
2023-04-24,Store_5,Product_B,North,0,0,238.31
2023-04-24,Store_7,Product_D,East,0,0,159.82
2023-04-24,Store_7,Product_F,East,1,0,267.48
2023-04-24,Store_8,Product_D,West,1,0,342.58
2023-04-24,Store_6,Product_H,South,0,0,181.38
2023-04-24,Store_10,Product_D,South,0,0,154.34
2023-04-24,Store_8,Product_F,West,0,0,180.52
2023-04-25,Store_2,Product_A,South,1,0,293.78
2023-04-25,Store_2,Product_B,South,1,0,174.33
2023-04-25,Store_1,Product_A,North,0,0,234.35
2023-04-25,Store_10,Product_F,South,0,0,147.92
2023-04-25,Store_9,Product_D,North,0,0,219.02
2023-04-25,Store_4,Product_G,West,0,0,274.96
2023-04-25,Store_5,Product_G,North,0,0,208.87
2023-04-25,Store_4,Product_C,West,0,0,172.37
2023-04-25,Store_3,Product_E,East,0,0,225.25
2023-04-25,Store_4,Product_F,West,0,0,251.36
2023-04-25,Store_7,Product_B,East,0,0,205.03
2023-04-25,Store_1,Product_G,North,0,0,205.1
2023-04-25,Store_6,Product_D,South,0,0,213.08
2023-04-25,Store_8,Product_F,West,0,0,179.89
2023-04-26,Store_1,Product_D,North,0,0,214.41
2023-04-26,Store_10,Product_A,South,0,0,163.21
2023-04-26,Store_8,Product_C,West,0,0,132.0
2023-04-26,Store_6,Product_C,South,0,0,159.38
2023-04-26,Store_7,Product_G,East,0,0,193.74
2023-04-26,Store_2,Product_G,South,1,0,201.43
2023-04-26,Store_5,Product_C,North,0,0,282.82
2023-04-26,Store_10,Product_E,South,0,0,188.81
2023-04-26,Store_7,Product_H,East,1,0,204.76
2023-04-26,Store_9,Product_C,North,0,0,200.95
2023-04-26,Store_5,Product_H,North,0,0,191.18
2023-04-26,Store_5,Product_F,North,1,0,293.02
2023-04-26,Store_10,Product_B,South,0,0,185.93
2023-04-26,Store_1,Product_G,North,0,0,258.43
2023-04-26,Store_7,Product_B,East,0,0,167.79
2023-04-26,Store_1,Product_C,North,0,0,180.33
2023-04-27,Store_8,Product_C,West,0,0,248.31
2023-04-27,Store_10,Product_C,South,0,0,211.67
2023-04-27,Store_8,Product_G,West,0,0,195.84
2023-04-27,Store_1,Product_E,North,0,0,268.64
2023-04-27,Store_2,Product_F,South,0,0,199.94
2023-04-27,Store_5,Product_D,North,0,0,190.16
2023-04-27,Store_5,Product_B,North,0,0,282.42
2023-04-27,Store_1,Product_B,North,0,0,271.4
2023-04-27,Store_9,Product_H,North,1,0,197.55
2023-04-27,Store_5,Product_C,North,1,0,260.99
2023-04-27,Store_1,Product_H,North,0,0,223.28
2023-04-27,Store_2,Product_E,South,0,0,263.61
2023-04-28,Store_2,Product_A,South,0,0,169.96
2023-04-28,Store_2,Product_H,South,1,0,179.89
2023-04-28,Store_7,Product_D,East,0,0,253.18
2023-04-28,Store_3,Product_B,East,0,0,223.64
2023-04-28,Store_5,Product_B,North,1,0,259.62
2023-04-28,Store_8,Product_E,West,0,0,235.35
2023-04-28,Store_9,Product_G,North,1,0,270.08
2023-04-28,Store_6,Product_D,South,0,0,202.77
2023-04-28,Store_6,Product_G,South,0,0,178.92
2023-04-28,Store_1,Product_H,North,0,0,269.32
2023-04-28,Store_6,Product_F,South,0,0,184.01
2023-04-28,Store_10,Product_C,South,0,0,158.29
2023-04-29,Store_6,Product_D,South,0,0,281.17
2023-04-29,Store_3,Product_D,East,0,0,212.11
2023-04-29,Store_7,Product_B,East,1,0,374.17
2023-04-29,Store_6,Product_C,South,0,0,197.83
2023-04-29,Store_2,Product_G,South,0,0,195.25
2023-04-29,Store_9,Product_C,North,0,0,270.33
2023-04-29,Store_3,Product_A,East,0,0,311.04
2023-04-29,Store_4,Product_D,West,1,0,256.97
2023-04-29,Store_3,Product_H,East,0,0,243.7
2023-04-29,Store_9,Product_F,North,1,0,325.86
2023-04-29,Store_2,Product_D,South,0,0,264.76
2023-04-29,Store_9,Product_E,North,0,0,254.68
2023-04-30,Store_5,Product_E,North,0,0,293.87
2023-04-30,Store_5,Product_D,North,0,0,252.43
2023-04-30,Store_1,Product_D,North,0,0,251.25
2023-04-30,Store_10,Product_G,South,0,0,187.34
2023-04-30,Store_8,Product_E,West,0,0,328.3
2023-04-30,Store_3,Product_F,East,0,0,195.39
2023-04-30,Store_3,Product_H,East,1,0,302.61
2023-04-30,Store_5,Product_B,North,0,0,258.01
2023-04-30,Store_9,Product_G,North,0,0,283.92
2023-05-01,Store_10,Product_A,South,0,0,188.56
2023-05-01,Store_4,Product_C,West,0,0,211.86
2023-05-01,Store_2,Product_A,South,0,0,220.39
2023-05-01,Store_5,Product_H,North,1,0,241.13
2023-05-01,Store_2,Product_D,South,0,0,223.26
2023-05-01,Store_3,Product_C,East,0,0,200.78
2023-05-01,Store_8,Product_E,West,0,0,108.53
2023-05-01,Store_1,Product_G,North,0,0,178.41
2023-05-01,Store_1,Product_A,North,0,0,184.01
2023-05-01,Store_5,Product_C,North,0,0,198.77
2023-05-01,Store_7,Product_E,East,0,0,142.77
2023-05-01,Store_9,Product_C,North,0,0,258.91
2023-05-02,Store_10,Product_B,South,0,0,216.92
2023-05-02,Store_7,Product_D,East,0,0,179.4
2023-05-02,Store_6,Product_E,South,0,0,170.53
2023-05-02,Store_4,Product_G,West,0,0,155.16
2023-05-02,Store_7,Product_H,East,0,0,263.41
2023-05-02,Store_3,Product_E,East,0,0,228.03
2023-05-02,Store_1,Product_D,North,1,0,235.72
2023-05-02,Store_7,Product_E,East,1,0,333.77
2023-05-02,Store_1,Product_H,North,0,0,254.78
2023-05-02,Store_8,Product_A,West,0,0,199.27
2023-05-02,Store_1,Product_C,North,0,0,153.03
2023-05-02,Store_3,Product_B,East,0,0,204.47
2023-05-02,Store_10,Product_D,South,0,0,168.49
2023-05-02,Store_4,Product_F,West,0,0,210.04
2023-05-02,Store_6,Product_C,South,1,0,187.17
2023-05-03,Store_9,Product_G,North,0,0,205.95
2023-05-03,Store_5,Product_G,North,0,0,185.48
2023-05-03,Store_6,Product_B,South,0,0,277.76
2023-05-03,Store_3,Product_H,East,0,0,180.91
2023-05-03,Store_7,Product_E,East,0,0,183.76
2023-05-03,Store_9,Product_C,North,0,0,252.75
2023-05-03,Store_2,Product_E,South,1,0,226.45
2023-05-03,Store_1,Product_D,North,0,0,290.14
2023-05-03,Store_2,Product_B,South,0,0,204.99
2023-05-03,Store_2,Product_G,South,0,0,228.03
2023-05-03,Store_10,Product_E,South,0,0,189.1
2023-05-03,Store_6,Product_E,South,0,0,253.6
2023-05-03,Store_6,Product_F,South,0,0,196.53
2023-05-03,Store_8,Product_G,West,1,0,284.48
2023-05-04,Store_9,Product_A,North,1,0,194.19
2023-05-04,Store_5,Product_G,North,0,0,147.81
2023-05-04,Store_3,Product_C,East,0,0,175.08
2023-05-04,Store_4,Product_F,West,0,0,218.82
2023-05-04,Store_6,Product_D,South,1,0,246.41
2023-05-04,Store_1,Product_F,North,1,0,343.36
2023-05-04,Store_7,Product_D,East,0,0,198.53
2023-05-04,Store_7,Product_E,East,0,0,218.07
2023-05-04,Store_6,Product_H,South,0,0,162.18
2023-05-04,Store_7,Product_G,East,0,0,176.53
2023-05-04,Store_1,Product_C,North,0,0,238.63
2023-05-04,Store_4,Product_H,West,0,0,169.01
2023-05-04,Store_7,Product_B,East,0,0,211.11
2023-05-04,Store_8,Product_B,West,0,0,163.56
2023-05-05,Store_1,Product_A,North,0,0,318.17
2023-05-05,Store_8,Product_E,West,0,0,187.94
2023-05-05,Store_4,Product_B,West,0,0,238.62
2023-05-05,Store_8,Product_H,West,0,0,285.12
2023-05-05,Store_4,Product_H,West,0,0,259.05
2023-05-05,Store_1,Product_F,North,0,0,254.33
2023-05-05,Store_10,Product_G,South,0,0,195.25
2023-05-05,Store_8,Product_D,West,0,0,230.89
2023-05-05,Store_2,Product_E,South,0,0,254.92
2023-05-05,Store_2,Product_A,South,0,0,228.17
2023-05-05,Store_1,Product_E,North,0,0,178.7
2023-05-05,Store_3,Product_B,East,1,0,214.8
2023-05-05,Store_10,Product_C,South,0,0,142.07
2023-05-05,Store_9,Product_B,North,1,0,279.8
2023-05-05,Store_10,Product_H,South,1,0,250.09
2023-05-05,Store_8,Product_B,West,1,0,247.28
2023-05-05,Store_8,Product_F,West,0,0,222.89
2023-05-06,Store_2,Product_B,South,0,0,236.12
2023-05-06,Store_6,Product_F,South,0,0,230.57
2023-05-06,Store_7,Product_B,East,0,0,237.38
2023-05-06,Store_10,Product_D,South,0,0,162.88
2023-05-06,Store_5,Product_A,North,0,0,322.09
2023-05-06,Store_4,Product_E,West,1,0,319.78
2023-05-06,Store_5,Product_C,North,0,0,299.92
2023-05-06,Store_10,Product_G,South,0,0,234.58
2023-05-06,Store_7,Product_G,East,0,0,204.13
2023-05-06,Store_4,Product_C,West,0,0,215.65
2023-05-06,Store_3,Product_F,East,0,0,231.46
2023-05-06,Store_7,Product_F,East,0,0,194.91
2023-05-06,Store_4,Product_B,West,0,0,242.3
2023-05-06,Store_5,Product_D,North,0,0,222.03
2023-05-06,Store_3,Product_A,East,0,0,243.88
2023-05-06,Store_1,Product_D,North,0,0,263.14
2023-05-06,Store_2,Product_E,South,0,0,244.14
2023-05-06,Store_3,Product_E,East,0,0,159.71
2023-05-06,Store_7,Product_H,East,0,0,280.75
2023-05-06,Store_10,Product_F,South,0,0,240.28
2023-05-07,Store_2,Product_E,South,0,0,149.75
2023-05-07,Store_4,Product_B,West,0,0,295.12
2023-05-07,Store_3,Product_D,East,0,0,262.27
2023-05-07,Store_3,Product_G,East,0,0,145.65
2023-05-07,Store_3,Product_C,East,0,0,227.15
2023-05-07,Store_6,Product_B,South,0,0,240.57
2023-05-07,Store_8,Product_C,West,0,0,310.74
2023-05-07,Store_8,Product_F,West,0,0,254.87
2023-05-07,Store_6,Product_D,South,0,0,168.85
2023-05-07,Store_2,Product_F,South,1,0,260.1
2023-05-07,Store_10,Product_B,South,0,0,169.16
2023-05-07,Store_5,Product_G,North,0,0,212.84
2023-05-07,Store_1,Product_F,North,0,0,288.24
2023-05-07,Store_1,Product_B,North,0,0,248.75
2023-05-08,Store_1,Product_E,North,0,0,229.05
2023-05-08,Store_1,Product_D,North,0,0,226.38
2023-05-08,Store_4,Product_D,West,0,0,188.29
2023-05-08,Store_8,Product_C,West,0,0,199.58
2023-05-08,Store_6,Product_G,South,0,0,205.72
2023-05-08,Store_3,Product_G,East,0,0,234.68
2023-05-08,Store_8,Product_F,West,0,0,198.23
2023-05-08,Store_2,Product_F,South,1,0,224.38
2023-05-08,Store_10,Product_G,South,0,0,165.86
2023-05-08,Store_8,Product_A,West,1,0,269.31
2023-05-08,Store_7,Product_E,East,0,0,218.65
2023-05-08,Store_10,Product_H,South,1,0,227.66
2023-05-08,Store_10,Product_A,South,0,0,275.82
2023-05-08,Store_2,Product_E,South,0,0,250.48
2023-05-09,Store_8,Product_D,West,1,0,291.6
2023-05-09,Store_2,Product_G,South,0,0,176.54
2023-05-09,Store_3,Product_G,East,1,0,239.68
2023-05-09,Store_4,Product_E,West,0,0,149.85
2023-05-09,Store_1,Product_D,North,0,0,197.55
2023-05-09,Store_9,Product_E,North,0,0,269.95
2023-05-09,Store_1,Product_B,North,0,0,278.85
2023-05-09,Store_9,Product_D,North,0,0,188.99
2023-05-09,Store_4,Product_H,West,0,0,225.61
2023-05-09,Store_7,Product_C,East,0,0,147.68
2023-05-09,Store_1,Product_A,North,0,0,241.81
2023-05-09,Store_7,Product_B,East,0,0,207.93
2023-05-10,Store_2,Product_C,South,0,0,170.04
2023-05-10,Store_2,Product_B,South,1,0,248.9
2023-05-10,Store_2,Product_D,South,0,0,210.61
2023-05-10,Store_10,Product_H,South,1,0,268.64
2023-05-10,Store_3,Product_C,East,0,0,185.57
2023-05-10,Store_2,Product_E,South,0,0,161.52
2023-05-10,Store_3,Product_E,East,0,0,182.2
2023-05-10,Store_7,Product_G,East,0,0,184.18
2023-05-10,Store_4,Product_H,West,0,0,194.01
2023-05-10,Store_6,Product_F,South,1,0,263.87
2023-05-11,Store_10,Product_C,South,0,0,240.05
2023-05-11,Store_8,Product_B,West,0,0,188.32
2023-05-11,Store_4,Product_A,West,0,0,210.89
2023-05-11,Store_7,Product_G,East,0,0,232.44
2023-05-11,Store_1,Product_G,North,0,0,259.65
2023-05-11,Store_1,Product_D,North,0,0,241.61
2023-05-11,Store_8,Product_H,West,0,0,158.19
2023-05-11,Store_1,Product_H,North,0,0,254.98
2023-05-11,Store_3,Product_B,East,0,0,215.2
2023-05-11,Store_1,Product_F,North,0,0,219.11
2023-05-11,Store_10,Product_H,South,0,0,240.51
2023-05-11,Store_2,Product_B,South,0,0,163.72
2023-05-12,Store_6,Product_E,South,0,0,179.38
2023-05-12,Store_7,Product_C,East,0,0,152.77
2023-05-12,Store_8,Product_E,West,0,0,223.23
2023-05-12,Store_1,Product_E,North,1,0,337.69
2023-05-12,Store_8,Product_A,West,0,0,236.41
2023-05-12,Store_8,Product_C,West,0,0,218.25
2023-05-12,Store_1,Product_D,North,0,0,243.06
2023-05-13,Store_3,Product_E,East,0,0,231.47
2023-05-13,Store_1,Product_F,North,1,0,350.34
2023-05-13,Store_8,Product_C,West,0,0,247.5
2023-05-13,Store_4,Product_G,West,0,0,245.02
2023-05-13,Store_2,Product_E,South,0,0,281.44
2023-05-13,Store_5,Product_G,North,0,0,295.39
2023-05-13,Store_6,Product_C,South,0,0,244.61
2023-05-13,Store_1,Product_D,North,1,0,387.02
2023-05-13,Store_5,Product_D,North,0,0,282.52
2023-05-13,Store_3,Product_D,East,0,0,185.46
2023-05-13,Store_5,Product_B,North,0,0,187.88
2023-05-13,Store_2,Product_G,South,0,0,233.1
2023-05-13,Store_5,Product_A,North,0,0,314.69
2023-05-13,Store_2,Product_C,South,0,0,330.61
2023-05-13,Store_6,Product_A,South,0,0,224.57
2023-05-13,Store_6,Product_E,South,0,0,228.6
2023-05-13,Store_10,Product_H,South,0,0,203.97
2023-05-13,Store_4,Product_B,West,0,0,239.56
2023-05-13,Store_10,Product_A,South,0,0,204.94
2023-05-14,Store_9,Product_C,North,1,0,293.45
2023-05-14,Store_8,Product_C,West,0,0,268.39
2023-05-14,Store_10,Product_B,South,0,0,209.35
2023-05-14,Store_8,Product_E,West,0,0,192.01
2023-05-14,Store_7,Product_F,East,0,0,204.91
2023-05-14,Store_2,Product_C,South,0,0,211.13
2023-05-14,Store_3,Product_C,East,0,0,241.32
2023-05-14,Store_1,Product_B,North,1,0,256.29
2023-05-14,Store_5,Product_A,North,1,0,230.79
2023-05-14,Store_5,Product_E,North,0,0,199.25
2023-05-14,Store_2,Product_G,South,0,0,246.16
2023-05-14,Store_4,Product_H,West,0,0,310.75
2023-05-14,Store_4,Product_D,West,0,0,302.0
2023-05-14,Store_3,Product_E,East,0,0,181.37
2023-05-14,Store_10,Product_F,South,0,0,165.43
2023-05-15,Store_8,Product_H,West,0,0,217.08
2023-05-15,Store_6,Product_G,South,0,0,169.44
2023-05-15,Store_9,Product_A,North,0,0,235.2
2023-05-15,Store_5,Product_G,North,0,0,211.76
2023-05-15,Store_6,Product_C,South,1,0,270.66
2023-05-15,Store_3,Product_F,East,0,0,206.05
2023-05-15,Store_2,Product_F,South,1,0,201.21
2023-05-15,Store_10,Product_B,South,0,0,148.62
2023-05-15,Store_1,Product_D,North,0,0,187.36
2023-05-15,Store_1,Product_A,North,0,0,138.82
2023-05-15,Store_7,Product_E,East,1,0,196.51
2023-05-15,Store_5,Product_D,North,0,0,229.76
2023-05-16,Store_2,Product_F,South,0,0,209.62
2023-05-16,Store_5,Product_D,North,0,0,242.41
2023-05-16,Store_4,Product_B,West,0,0,206.77
2023-05-16,Store_1,Product_D,North,0,0,230.59
2023-05-16,Store_2,Product_H,South,1,0,178.39
2023-05-16,Store_5,Product_B,North,1,0,275.61
2023-05-16,Store_5,Product_G,North,0,0,159.03
2023-05-16,Store_4,Product_F,West,0,0,280.88
2023-05-16,Store_9,Product_D,North,0,0,188.16
2023-05-16,Store_6,Product_D,South,0,0,156.85
2023-05-16,Store_7,Product_E,East,0,0,184.89
2023-05-16,Store_6,Product_B,South,0,0,144.14
2023-05-16,Store_7,Product_H,East,0,0,191.36
2023-05-16,Store_7,Product_G,East,0,0,175.69
2023-05-16,Store_10,Product_C,South,0,0,275.68
2023-05-17,Store_6,Product_H,South,0,0,195.38
2023-05-17,Store_7,Product_C,East,0,0,167.36
